STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",24/02/2023,,23,18,23
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",25/02/2023,,28,12,14
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",26/02/2023,,19,1,1
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",27/02/2023,,1,-24,-24
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",28/02/2023,,-1,-24,-13
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",01/03/2023,,11,-13,3
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",02/03/2023,,18,1,1
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",03/03/2023,,10,-5,-3
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",04/03/2023,,2,-24,-24
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",05/03/2023,,4,-24,-5
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",06/03/2023,,20,-5,12
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",07/03/2023,,28,12,20
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",08/03/2023,,41,11,13
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",09/03/2023,,41,11,26
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",10/03/2023,,26,6,6
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",11/03/2023,,24,-4,-4
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",12/03/2023,,27,-6,-5
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",13/03/2023,,11,-6,1
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",14/03/2023,,11,-12,-9
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",15/03/2023,,12,-12,-5
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",16/03/2023,,10,-8,-6
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",17/03/2023,,10,-13,-12
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",18/03/2023,,24,-14,3
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",19/03/2023,,44,3,22
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",20/03/2023,,42,12,12
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",21/03/2023,,40,12,13
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",22/03/2023,,38,6,11
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",23/03/2023,,41,11,16
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",24/03/2023,,32,8,9
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",25/03/2023,,24,-1,-1
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",26/03/2023,,22,-1,7
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",27/03/2023,,33,6,28
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",28/03/2023,,40,21,23
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",29/03/2023,,31,10,11
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",30/03/2023,,36,11,12
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",31/03/2023,,36,12,13
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",01/04/2023,,26,10,10
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",02/04/2023,,30,10,21
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",03/04/2023,,31,3,5
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",04/04/2023,,34,5,24
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",05/04/2023,,39,24,24
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",06/04/2023,,28,7,7
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",07/04/2023,,21,-8,-7
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",08/04/2023,,23,-8,-2
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",09/04/2023,,18,-2,-2
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",10/04/2023,,11,-7,-6
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",11/04/2023,,13,-6,-6
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",12/04/2023,,16,-6,14
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",13/04/2023,,25,-2,0
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",14/04/2023,,25,0,14
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",15/04/2023,,40,4,10
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",16/04/2023,,41,10,17
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",17/04/2023,,34,15,17
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",18/04/2023,,32,17,25
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",19/04/2023,,30,11,24
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",20/04/2023,,46,21,26
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",21/04/2023,,47,21,27
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",22/04/2023,,44,24,24
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",23/04/2023,,26,7,7
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",24/04/2023,,17,7,12
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",25/04/2023,,29,12,19
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",26/04/2023,,43,19,27
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",27/04/2023,,42,27,31
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",28/04/2023,,47,28,33
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",29/04/2023,,50,27,28
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",30/04/2023,,54,28,39
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",01/05/2023,,52,33,39
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",02/05/2023,,59,32,35
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",03/05/2023,,51,27,30
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",04/05/2023,,50,29,34
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",05/05/2023,,52,30,31
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",06/05/2023,,58,31,40
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",07/05/2023,,54,29,31
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",08/05/2023,,55,31,38
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",09/05/2023,,58,33,39
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",10/05/2023,,57,34,42
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",11/05/2023,,64,38,42
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",12/05/2023,,64,34,44
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",13/05/2023,,68,37,50
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",14/05/2023,,69,35,45
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",15/05/2023,,67,36,47
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",16/05/2023,,64,38,45
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",17/05/2023,,72,36,42
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",18/05/2023,,65,34,44
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",19/05/2023,,66,44,55
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",20/05/2023,,81,49,63
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",21/05/2023,,76,46,46
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",22/05/2023,,74,46,49
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",23/05/2023,,63,38,40
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",24/05/2023,,70,40,47
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",25/05/2023,,70,44,49
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",26/05/2023,,75,49,53
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",27/05/2023,,61,40,42
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",28/05/2023,,70,42,57
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",29/05/2023,,63,47,49
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",30/05/2023,,50,44,44
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",31/05/2023,,50,43,48
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",01/06/2023,,55,28,38
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",02/06/2023,,51,38,40
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",03/06/2023,,50,39,42
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",04/06/2023,,64,42,53
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",05/06/2023,,65,44,52
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",06/06/2023,,77,48,52
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",07/06/2023,,82,48,60
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",08/06/2023,,80,49,56
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",09/06/2023,,75,53,59
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",10/06/2023,,72,48,59
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",11/06/2023,,71,50,58
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",12/06/2023,,67,47,56
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",13/06/2023,,65,46,51
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",14/06/2023,,66,44,48
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",15/06/2023,,63,43,48
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",16/06/2023,,73,46,62
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",17/06/2023,,78,55,58
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",18/06/2023,,76,47,49
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",19/06/2023,,66,47,54
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",20/06/2023,,69,51,52
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",21/06/2023,,65,52,56
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",22/06/2023,,75,56,59
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",23/06/2023,,76,56,57
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",24/06/2023,,79,56,57
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",25/06/2023,,81,57,63
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",26/06/2023,,80,54,62
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",27/06/2023,,71,51,56
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",28/06/2023,,74,54,61
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",29/06/2023,,77,56,56
USC00509641,"UNIVERSITY EXPERIMENTAL STATION, AK US",30/06/2023,,66,48,50
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",15/01/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",21/01/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",22/01/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",23/01/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",31/01/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",01/02/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",03/02/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",04/02/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",05/02/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",06/02/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",10/02/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",18/02/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",19/02/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",20/02/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",22/02/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",27/02/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",28/02/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",01/03/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",02/03/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",04/03/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",05/03/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",07/03/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",09/03/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",12/03/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",13/03/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",15/03/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",17/03/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",19/03/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",20/03/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",22/03/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",24/03/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",28/03/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",29/03/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",01/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",02/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",05/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",06/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",07/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",08/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",09/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",10/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",13/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",14/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",15/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",16/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",17/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",18/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",20/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",22/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",23/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",24/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",26/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",30/04/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",01/05/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",26/05/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",30/05/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",03/06/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",04/06/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",13/06/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",22/06/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",12/07/2023,,,,
US1AKFN0016,"FAIRBANKS 4.4 W, AK US",15/07/2023,,,,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",01/01/2023,0,12,-17,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",02/01/2023,3,9,-3,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",03/01/2023,-7,-3,-12,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",04/01/2023,-8,-4,-12,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",05/01/2023,-2,5,-13,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",06/01/2023,-4,3,-14,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",07/01/2023,5,8,1,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",08/01/2023,5,6,4,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",09/01/2023,-2,6,-11,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",10/01/2023,4,9,-7,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",11/01/2023,2,10,-8,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",12/01/2023,-7,1,-16,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",13/01/2023,-10,-3,-18,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",14/01/2023,-7,12,-19,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",15/01/2023,1,7,-10,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",16/01/2023,-5,3,-12,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",17/01/2023,-12,-7,-17,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",18/01/2023,-18,-15,-20,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",19/01/2023,-14,-8,-19,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",20/01/2023,-5,-1,-14,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",21/01/2023,-1,5,-18,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",22/01/2023,-21,-13,-29,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",23/01/2023,-9,-7,-13,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",24/01/2023,-6,1,-12,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",25/01/2023,-6,3,-13,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",26/01/2023,3,8,-4,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",27/01/2023,-5,8,-13,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",28/01/2023,13,17,9,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",29/01/2023,12,17,8,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",01/02/2023,7,12,4,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",02/02/2023,7,9,6,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",03/02/2023,7,11,3,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",04/02/2023,-7,-4,-10,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",05/02/2023,-11,-1,-18,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",06/02/2023,-8,-7,-9,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",07/02/2023,-7,-5,-8,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",08/02/2023,-5,-1,-8,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",09/02/2023,-14,-7,-21,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",10/02/2023,-14,-10,-20,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",11/02/2023,-8,-5,-13,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",12/02/2023,-3,3,-8,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",13/02/2023,-2,2,-6,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",14/02/2023,-11,-4,-13,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",15/02/2023,-12,-7,-17,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",16/02/2023,-14,-2,-24,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",17/02/2023,-14,4,-19,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",18/02/2023,2,2,2,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",22/02/2023,6,6,6,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",04/03/2023,-22,-22,-22,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",05/03/2023,-9,-9,-9,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",07/03/2023,35,36,32,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",14/03/2023,0,0,0,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",15/03/2023,-5,4,-11,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",16/03/2023,-6,8,-18,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",17/03/2023,-14,7,-21,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",18/03/2023,2,3,0,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",19/03/2023,37,37,37,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",20/03/2023,2,7,-2,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",21/03/2023,1,2,0,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",22/03/2023,25,41,11,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",23/03/2023,8,11,6,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",24/03/2023,13,29,-3,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",25/03/2023,8,22,-8,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",26/03/2023,16,32,8,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",27/03/2023,31,40,27,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",28/03/2023,11,13,9,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",29/03/2023,14,21,8,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",30/03/2023,22,34,16,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",31/03/2023,19,28,9,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",01/04/2023,18,27,7,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",02/04/2023,19,32,6,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",03/04/2023,9,29,-5,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",04/04/2023,32,40,20,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",05/04/2023,21,28,15,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",06/04/2023,13,23,0,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",07/04/2023,4,23,-16,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",08/04/2023,2,15,-6,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",12/04/2023,30,31,28,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",13/04/2023,27,28,26,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",15/04/2023,20,36,7,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",16/04/2023,25,34,17,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",17/04/2023,18,34,7,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",18/04/2023,24,31,10,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",19/04/2023,15,40,2,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",20/04/2023,24,41,10,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",22/04/2023,16,21,12,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",23/04/2023,13,17,7,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",24/04/2023,21,37,9,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",25/04/2023,20,40,12,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",26/04/2023,31,36,26,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",04/05/2023,48,57,30,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",05/05/2023,46,62,22,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",06/05/2023,46,60,27,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",07/05/2023,44,59,26,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",08/05/2023,44,61,27,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",09/05/2023,47,62,31,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",10/05/2023,48,66,28,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",11/05/2023,50,64,32,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",12/05/2023,52,69,28,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",13/05/2023,54,71,34,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",14/05/2023,53,72,29,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",15/05/2023,52,68,31,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",16/05/2023,55,75,36,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",17/05/2023,50,66,30,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",18/05/2023,54,67,30,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",19/05/2023,66,84,47,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",20/05/2023,64,79,43,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",21/05/2023,60,78,37,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",22/05/2023,51,63,39,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",23/05/2023,56,73,32,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",24/05/2023,57,74,34,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",25/05/2023,64,80,41,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",26/05/2023,55,63,42,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",27/05/2023,57,72,36,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",28/05/2023,54,66,41,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",29/05/2023,47,49,46,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",30/05/2023,47,50,44,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",31/05/2023,49,59,32,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",01/06/2023,43,53,26,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",02/06/2023,44,50,38,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",03/06/2023,53,67,37,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",04/06/2023,54,70,37,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",05/06/2023,62,81,37,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",06/06/2023,66,84,39,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",07/06/2023,65,83,46,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",08/06/2023,65,74,48,
USR0000AFAI,"FAIRBANKS ALASKA, AK US",09/06/2023,63,75,46,
